timestamp,case_id,category,precision,M,K,N,requested_cond_A,requested_cond_B,actual_cond_A,actual_cond_B,A_min,A_max,A_mean,A_std,B_min,B_max,B_mean,B_std,C_ref_min,C_ref_max,C_ref_mean,C_ref_std,mae,rmse,max_abs_error,rel_mae,rel_rmse,max_rel_error,norm_rel_error,C_out_mean,C_out_std,mean_bias,p50_error,p90_error,p95_error,p99_error,snr_db,correlation,acc_1pct,acc_5pct,acc_10pct,norm_C_ref,norm_diff,total_operations,ops_per_second,gops,effective_bits,error_tail_concentration,error_outlier_ratio,bias_fraction,int8_range_utilization_pct,sign_error_count,sign_error_pct,max_row_error,max_col_error,error_spatial_variance,error_skewness,error_kurtosis,p25_error,p75_error,unexpected_zeros_count,zero_error_pct,inf_nan_count,ulp_error_mean,ulp_error_max,quadrant_error_variance,q1_error,q2_error,q3_error,q4_error,sim_time_sec,status
2025-11-09 12:31:07,3,low,fp16,8,8,8,4.0,4.0,4.000000000000003,3.999999999999997,-3.0,2.0543744154728243,0.12810080022157622,0.8840862047763433,-2.4232767142225207,3.0,-0.130621836951604,1.2203045119765874,-6.451414423683906,5.296666540475903,-0.08174957578230824,2.8284437082793317,2.3243117874310615,2.829624852174847,6.451414423683906,1.0,1.0,1.0,0.9999999999955825,0.0,0.0,0.08174957578230824,1.9758946355504743,4.763454404819605,5.474089448641408,6.262793801496306,-5.424100917529474e-11,nan,0.0,0.0,0.0,22.636998817398776,22.636998817398776,1024,137.27629533691797,1.3727629533691797e-07,-1.3789629898987862e-10,3.1695990709720023,1.2174033050791955,0.035171518821553865,nan,64,100.0,6.451414423683906,6.451414423683906,1.2345186997659563,0.3023854549022117,2.4571800882531685,0.8025252682396186,3.286763749336464,64,100.0,0,0.9999998928633578,0.999999981521992,0.07056485185259788,2.498047213064199,2.5725430375060023,2.3385269376632367,1.8881299614908087,7.459408760070801,success
2025-11-09 12:31:15,3,low,fp32,8,8,8,4.0,4.0,4.000000000000003,3.999999999999997,-3.0,2.0543744154728243,0.12810080022157622,0.8840862047763433,-2.4232767142225207,3.0,-0.130621836951604,1.2203045119765874,-6.451414423683906,5.296666540475903,-0.08174957578230824,2.8284437082793317,2.5746790330220426,3.233004846847899,8.263466209447417,1.6751994620694919,2.3518087137031283,8.279563055489923,1.1425559979616144,-0.07730638893553987,1.9960199175291387,0.0044431868467683655,1.8912946021397095,5.5733367519726364,6.555174097004985,8.240230973360093,-1.157549890624485,0.1356703087516454,0.0,1.5625,3.125,22.636998817398776,25.8640387747832,1024,126.62749398203452,1.2662749398203452e-07,-0.19226487525795855,4.356926183579144,1.2556923815577796,0.0017257245620167963,nan,32,50.0,8.263466209447417,8.263466209447417,2.0595130971529976,0.4382427220287191,3.1710339333934257,1.2208317160909283,3.361499335586384,0,0.0,0,1.6751991314566768,8.27955961867529,0.35253174810897714,3.2448464794417258,3.0758533832187345,1.8799071387286814,2.0981091306990276,8.086711406707764,success
2025-11-09 12:31:23,4,low,int8,8,8,8,5.0,5.0,5.121383260085914,4.254083915358389,-5.0,5.0,-0.3125,3.1318674540918874,-5.0,5.0,0.0625,3.106822130409142,-67.0,52.0,-0.796875,27.371963123502397,2612274.75,2978905.8952520797,5046272.0,768000937824755.4,6144007500000000.0,4.915206e+16,108784.46272241116,2612273.953125,1431744.0274564228,2612274.75,2719781.0,4548251.800000001,4905333.949999999,5046253.1,-100.73133742272957,-0.12761500824329816,0.0,0.0,0.0,219.06848244327617,23831247.162016638,1024,127.94411239299156,1.2794411239299156e-07,-16.731112991006547,1.85538949643372,1.1403493814163612,1.0,100.0,29,45.3125,5046272.0,5046272.0,1395239.6094085416,-0.049073209470302664,1.9415687666103696,1441822.0,3883071.25,0,0.0,0,nan,nan,1496184794003.6973,1224750.9375,1572913.0,3694650.3125,3956784.75,8.003494501113892,success
2025-11-09 12:31:33,4,low,fp16,8,8,8,5.0,5.0,5.000000000000004,4.999999999999997,-2.316817717093081,3.0,-0.11775010555305332,1.1929249550800092,-2.1933776784815118,3.0,0.047843461660273034,1.138265694999344,-12.431990272316762,6.712325842354949,-0.15011157673387895,3.688199706889881,2.872699648777572,3.6912532510479603,12.431990272316762,1.0,1.0,1.0,0.9999999999966137,0.0,0.0,0.15011157673387895,2.4171640023199252,5.9073994261213825,6.685509829169394,9.584997393449243,-3.187391575210276e-11,nan,0.0,0.0,0.0,29.53002600838368,29.53002600838368,1024,108.36575615915905,1.0836575615915905e-07,-1.393839702581073e-10,3.9653897641423153,1.2849422850349899,0.05225453234992071,nan,64,100.0,12.431990272316762,12.431990272316762,2.385903026957218,0.7862954360642895,3.728518868383132,1.1582249328450491,3.787567667827582,64,100.0,0,0.9999997324205335,0.9999999904110858,0.41748595942292505,2.8109245732127945,2.3179856782560657,3.945270907146236,2.41661743649519,9.449479579925537,success
2025-11-09 12:31:42,4,low,fp32,8,8,8,5.0,5.0,5.000000000000004,4.999999999999997,-2.316817717093081,3.0,-0.11775010555305332,1.1929249550800092,-2.1933776784815118,3.0,0.047843461660273034,1.138265694999344,-12.431990272316762,6.712325842354949,-0.15011157673387895,3.688199706889881,3.1105882026021705,4.049323284635328,11.555085844311543,3.179709100276503,11.840024430555607,91.26116701455257,1.0970050032389402,0.1250837070401758,2.5970042149596257,0.2751952837740548,2.348718145565293,6.926215529104041,8.234384477221022,10.418281369169655,-0.8041721663925688,0.21016119161562538,0.0,3.125,7.8125,29.53002600838368,32.394586277082624,1024,114.16005286732812,1.1416005286732812e-07,-0.1335701057555233,4.435730778679106,1.3017870000013751,0.0884704968452566,nan,28,43.75,11.555085844311543,11.555085844311543,2.43389814106098,0.35311411854953434,3.2761361234497723,1.1534690169973034,4.255291292569666,0,0.0,0,3.179692770222907,91.26015022892007,0.41396987614844916,3.1900131633468005,2.5328099844449854,4.131634485537958,2.5878951770789387,8.969862699508667,success
2025-11-09 12:31:51,5,low,int8,8,8,8,6.0,6.0,4.878372267774858,20.379866994804075,-5.0,5.0,0.046875,3.017810089183049,-5.0,5.0,-0.046875,2.8418176814100864,-41.0,78.0,3.609375,24.022526659562168,2619483.109375,3089646.2050369107,5570774.0,51204062816887.9,409632500000000.0,3277060000000000.0,127186.93279715547,2619486.71875,1638361.6643000932,2619483.109375,2359369.5,5072623.2,5364277.899999999,5570763.29,-102.08884988260377,0.0893300093529919,0.0,0.0,0.0,194.33733557914186,24717169.640295286,1024,103.6410049010993,1.036410049010993e-07,-16.95659092998725,2.361123719705625,1.1794869735862088,1.0,100.0,30,46.875,5570774.0,5570774.0,1655210.6531592465,0.2701007984677497,1.877010251388521,1179689.0,4014210.75,0,0.0,0,nan,nan,1995609454132.2603,1065018.3125,1372220.375,3813496.5625,4227197.1875,9.880259275436401,success
2025-11-09 12:32:02,5,low,fp16,8,8,8,6.0,6.0,6.000000000000002,5.999999999999999,-2.1412062389921576,3.0,0.05365770904626198,1.126631266871571,-2.529738943497064,3.0,0.01278756958935695,1.1022722729763659,-6.659902047256878,13.88119710916533,0.5460769518140625,3.6697196249786153,2.9226296856302554,3.710126974007187,13.88119710916533,1.0,1.0,1.0,0.9999999999966309,0.0,0.0,-0.5460769518140625,2.609084631468828,5.686545736424726,6.4649628570973166,9.374062200309258,-3.1550383887071777e-11,nan,0.0,0.0,0.0,29.681015792057494,29.681015792057494,1024,97.23423425350258,9.723423425350257e-08,-1.3940895698483465e-10,3.592854783967926,1.269448193221977,0.18684438691644178,nan,64,100.0,13.88119710916533,13.88119710916533,3.043499135658874,-0.5327483777528179,4.187590956400938,1.2737109626434004,4.252231222906165,64,100.0,0,0.9999996791693534,0.9999999914121752,0.2102546657720345,3.6892854470600565,2.472759119203296,2.78291394721732,2.7455602290403487,10.531270265579224,success
2025-11-09 12:32:08,5,low,fp32,8,8,8,6.0,6.0,6.000000000000002,5.999999999999999,-2.1412062389921576,3.0,0.05365770904626198,1.126631266871571,-2.529738943497064,3.0,0.01278756958935695,1.1022722729763659,-6.659902047256878,13.88119710916533,0.5460769518140625,3.6697196249786153,3.117266592835372,3.916512885865561,8.912758135231549,2.789907676523182,11.76431963105241,92.99702543941909,1.0556277219866328,0.5489822340896353,1.808856971440333,0.0029052822755728513,2.5124551630446716,6.854364047358117,7.4594451474535015,8.443145570462661,-0.47021573537050826,0.1054339681945923,1.5625,3.125,4.6875,29.681015792057494,31.332103086924484,1024,157.9101179769912,1.579101179769912e-07,-0.07810114322637465,3.3605159185785993,1.256393307759276,0.0009319967314175378,nan,33,51.5625,8.912758135231549,8.912758135231549,1.3547295264386539,0.03442118321895418,2.58737812121508,1.048985392575723,4.5178872412994995,0,0.0,0,2.789886471699833,92.99568013996087,0.36517745048367795,4.141948914787945,2.913347737826437,2.8340200379133353,2.5797496808137708,6.484701633453369,success
2025-11-09 12:32:19,6,low,int8,8,8,8,7.0,7.0,18.424646541311294,15.930030483919419,-5.0,5.0,-0.0625,2.7999720980752647,-5.0,5.0,-0.578125,2.962287373698744,-63.0,71.0,-0.0625,26.410742960961926,3448687.890625,3925596.1707660505,6553417.0,2908070000321443.0,1.3450439928806814e+16,6.553407e+16,148635.92382353428,3448687.828125,1875324.0010498483,3448687.890625,3473186.5,5989805.600000001,6281442.1,6553410.7,-103.44247573530708,-0.1718132958533954,0.0,0.0,0.0,211.28653530218153,31404769.366128404,1024,99.310812305005,9.9310812305005e-08,-17.181423317490363,1.8868582784137853,1.1382868775795831,1.0,100.0,35,54.6875,6553417.0,6553417.0,1835153.2478369442,-0.007580083119775066,1.7456476420626785,1621991.5,4947766.5,0,0.0,0,nan,nan,2729657802728.1235,1585080.1875,2035624.75,4886319.3125,5287727.3125,10.311062574386597,success
2025-11-09 12:32:30,6,low,fp16,8,8,8,7.0,7.0,7.0,6.999999999999997,-2.5067983545394528,3.0,0.012231898886438872,1.1070743333976094,-3.0,1.9284806229425355,-0.27599883257894203,1.2857699157780815,-12.793699481355738,11.808809027161912,0.04850652634944913,4.634777272448452,3.6025577044868022,4.635031094642537,12.793699481355738,1.0,1.0,1.0,0.999999999997303,0.0,0.0,-0.04850652634944913,2.992254425208111,7.513165254051434,10.647588687770057,12.173218495213625,-2.0214714517670327e-11,nan,0.0,0.0,0.0,37.080248757140296,37.080248757140296,1024,92.72346267670018,9.272346267670018e-08,-1.403786341874454e-10,4.068243125402064,1.2865945460751904,0.013464468948738912,nan,64,100.0,12.793699481355738,12.793699481355738,3.689463207170634,0.2856448570383673,3.7742104899439783,1.6252537104057998,4.313548594106821,64,100.0,0,0.9999998285422175,0.9999999906821878,0.5373361627808557,4.549732558231058,3.7975003980368127,3.5615864461947755,2.5014114154845624,11.043591022491455,success
2025-11-09 12:32:40,6,low,fp32,8,8,8,7.0,7.0,7.0,6.999999999999997,-2.5067983545394528,3.0,0.012231898886438872,1.1070743333976094,-3.0,1.9284806229425355,-0.27599883257894203,1.2857699157780815,-12.793699481355738,11.808809027161912,0.04850652634944913,4.634777272448452,4.398597122553737,5.571364469892545,16.887108065950464,2.9885188162387086,9.440537497081207,71.6223131709809,1.2020123179577493,-0.47880941932089627,3.0901298346129638,-0.5273159456703453,3.600020304302249,8.850594700747026,9.767250736857271,16.392241554756684,-1.5981783649137247,0.009356989991468754,0.0,0.0,1.5625,37.080248757140296,44.57091575914036,1024,101.87414261006745,1.0187414261006745e-07,-0.2654516806662112,4.5533747503344895,1.2666230424238676,0.11988275601658378,nan,31,48.4375,16.887108065950464,16.887108065950464,4.233520354168827,-0.10222265380854027,4.058325214392347,2.1845532576973516,5.067829816763552,0,0.0,0,2.988511452907147,71.62186502383025,1.2367359150277926,5.726023809786144,5.266348705555282,3.4070396366718256,3.1949763382016947,10.051618337631226,success
2025-11-09 12:32:51,7,low,int8,8,8,8,8.0,8.0,34.5796471951809,6.927704633538459,-5.0,5.0,-0.59375,2.935338300349723,-5.0,5.0,-0.1875,2.7775607554111215,-69.0,68.0,-3.421875,25.048580727944948,3147716.4375,3626453.547237891,6225852.0,471031719194063.0,3768253750000000.0,3.014603e+16,143444.50206060457,3147712.171875,1800846.9696958181,3147715.59375,3047382.0,5531159.100000001,5953856.3,6225838.14,-103.13367814533595,-0.022858662746459913,0.0,0.0,0.0,202.24984548819808,29011628.377903126,1024,92.99078405513525,9.299078405513525e-08,-17.1301331480024,2.0430120477183364,1.1520902912455853,0.9999997319485358,100.0,36,56.25,6225852.0,6225852.0,1778846.1096415143,0.01711293327753502,1.840111452528797,1507263.5,4538323.25,0,0.0,0,nan,nan,2421983389467.543,1408971.25,1802181.25,4468676.75,4911036.5,11.011843919754028,success
2025-11-09 12:33:01,7,low,fp16,8,8,8,8.0,8.0,7.999999999999994,7.9999999999999964,-3.0,1.9216719373762836,-0.2857844331730678,1.2884134412702128,-3.0,1.4706067623189125,-0.09428442955958605,0.8160725459461854,-8.02014882359789,9.78334541049682,-0.3720662636597376,3.305007107872556,2.5164992529818786,3.3258841362323244,9.78334541049682,1.0,1.0,1.0,0.9999999999962417,0.0,0.0,0.3720662636597376,1.9825317993849603,5.8229603380073,7.073664784342024,8.672531560750489,-3.9261628473427994e-11,nan,0.0,0.0,0.0,26.6070730898586,26.6070730898586,1024,97.37834406942453,9.737834406942453e-08,-1.3884739631877006e-10,4.374472864951532,1.321631282886024,0.14785073478725638,nan,64,100.0,9.78334541049682,9.78334541049682,1.9302217629057876,-0.11606224724339947,3.6690011663915048,0.9704385738315103,3.404601386951249,64,100.0,0,0.9999997433600283,0.9999999878150793,0.751736939741303,3.953230746200432,2.258563963753047,2.228298359356675,1.6259039426173616,10.515685081481934,success
2025-11-09 12:33:10,7,low,fp32,8,8,8,8.0,8.0,7.999999999999994,7.9999999999999964,-3.0,1.9216719373762836,-0.2857844331730678,1.2884134412702128,-3.0,1.4706067623189125,-0.09428442955958605,0.8160725459461854,-8.02014882359789,9.78334541049682,-0.3720662636597376,3.305007107872556,2.9179088912038083,3.5171513949548143,8.019413897664178,4.316813840124212,15.019257940370256,112.64275365270096,1.0575086956955586,-0.2533581261523068,1.7915235539597822,0.11870813750743081,2.2859165012480602,5.640828126764672,6.39855714517805,7.5033576775508,-0.48567894374354964,0.150005648577346,0.0,3.125,4.6875,26.6070730898586,28.137211159638515,1024,115.47044147795354,1.1547044147795355e-07,-0.08066952654101615,3.2824285896382865,1.205367105682058,0.04068260591042255,nan,36,56.25,8.019413897664178,8.019413897664178,1.1302598702483513,0.1429467392943644,2.329979186595712,1.5193575368404932,4.416420524946101,0,0.0,0,4.316801274864257,112.64205362302887,0.41396002530312226,4.018238947836807,2.563254869334909,2.4013384522113737,2.6888032954321432,8.868070363998413,success
2025-11-09 12:33:20,8,low,int8,8,8,8,9.0,9.0,8.621860306549213,9.087990190898484,-5.0,5.0,-0.203125,2.6878179317756996,-5.0,5.0,-0.109375,2.6286711679810773,-36.0,50.0,0.703125,18.401494239174575,3282942.28125,3789296.641687503,6422501.0,558823.3352525022,1075950.073780625,6029295.0,205773.15041940307,3282942.984375,1892369.2422378925,3282942.28125,3178525.5,5727840.0,6337288.35,6422496.59,-106.26777413492783,0.033493095575556436,0.0,0.0,0.0,147.31938093815083,30314373.133500025,1024,110.63478021682563,1.1063478021682563e-07,-17.65069522399709,2.0205899213330207,1.154237972238947,1.0,100.0,31,48.4375,6422501.0,6422501.0,1848324.9143512982,0.028507174012343844,1.783858905243184,1753091.25,5062606.75,0,0.0,0,nan,nan,2744010898177.462,1450005.5,1826841.3125,4718569.25,5136353.0625,9.25567889213562,success
2025-11-09 12:33:29,8,low,fp16,8,8,8,9.0,9.0,8.999999999999998,9.0,-3.0,1.4410655590885604,-0.09011343669624795,0.8041664859829539,-1.7201417742838594,3.0,-0.028271780762913187,0.8324821528293743,-3.8685246992041353,2.8091808189648653,0.027424693410514372,1.5505003912768944,1.226751694075913,1.550742911368117,3.8685246992041353,1.0,1.0,1.0,0.9999999999919393,0.0,0.0,-0.027424693410514372,1.0816443029058238,2.5171207444433543,2.7973974888624165,3.8159966737648032,-1.8059442630252172e-10,nan,0.0,0.0,0.0,12.405943290944936,12.405943290944936,1024,107.687833984133,1.0768783398413299e-07,-1.3264043712556228e-10,3.5279589262018765,1.2641049682102534,0.022355537425148845,nan,64,100.0,3.8685246992041353,3.8685246992041353,0.7361743840331334,0.3161801281987448,2.758674162155912,0.33388509084072465,1.768989720161901,64,100.0,0,0.9999997173947182,0.9999999691848197,0.024948758952727003,1.2896272657911418,1.0047383609662741,1.1761488330948109,1.4364923164514245,9.508966445922852,success
